"","County","At Risk Pop 10-19","Court Commitments(CC)","Commitment Rate per 1K","Commitment Rate Rank","CC White %","CC Black %","CC Hispanic %","CC Male %","Alt Plans Commitments","Alt Plans Commitments %","Detention Long Term","Detention Long Term White %","Detention Long Term Black %","Detention Long Term Hispanic %","Detention Long Term Male %","Detention Total","Detention Rate per 1K","Detention White %","Detention Black %","Detention Hispanic %","Detention Male %","Short-Term Program","Short-Term Program White %","Short-Term Program Black %","Short-Term Program Hispanic %","Short-Term Program Male %","22/23 Grads","GR Black","GR White","GR Hispanic","GR Asian","GR Female","GR Male","GR Eco Dis","Grads with HOPE Rate","2022 Model-Based Estimate of Median Household Income, Dollars","2022 Rank","2018-2022 Median Household Income, Dollars","2018-2022 Rank of Total","2018-2022 Median Household Income, White, Dollars","2018-2022 Median Household Income, Black, Dollars","2018-2022 Median Household Income, Hispanic, Dollars","2018-2022 Households With Incomes Less than $10,000, Percent","2018-2022 Households With Incomes Less than $10,000, White, Percent","2018-2022 Households With Incomes Less than $10,000, Black, Percent","2018-2022 Households With Incomes Less than $10,000, Hispanic, Percent","2018-2022 Households With Incomes $10,000-$24,999, Percent","2018-2022 Households With Incomes $10,000-$24,999, White, Percent","2018-2022 Households With Incomes $10,000-$24,999, Black, Percent...15","2018-2022 Households With Incomes $10,000-$24,999, Black, Percent...16","2018-2022 Households With Incomes $25,000-$49,999, Percent","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...18","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...19","2018-2022 Households With Incomes $25,000-$49,999, White, Percent...20","2018-2022 Households With Incomes $50,000-$99,999, Percent","2018-2022 Households With Incomes $50,000-$99,999, White, Percent","2018-2022 Households With Incomes $50,000-$99,999, Black, Percent","2018-2022 Households With Incomes $50,000-$99,999, Hispanic, Percent","2018-2022 Households With Incomes $100,000 or More, Percent","2018-2022 Households With Incomes $100,000 or More, White, Percent","2018-2022 Households With Incomes $100,000 or More, Black, Percent","2018-2022 Households With Incomes $100,000 or More, Hispanic, Percent","2022 Total Persons in Poverty","2022 Total Persons in Poverty, Percent","2022 Rank of Total Persons in Poverty, Percent","2022 Children Under Age 18 in Poverty","2022 Children Under Age 18 in Poverty, Percent","2022 Related Children in Families, Age 5-17, in Poverty","2022 Related Children in Families, Age 5-17, in Poverty, Percent","2018-2022 Persons Below Poverty Level, Percent","2018-2022 Persons Below Poverty Level, White, Percent","2018-2022 Persons Below Poverty Level, Black, Percent","2018-2022 Persons Below Poverty Level, Hispanic, Percent","2018-2022 Persons Age 65 and Over in Poverty, Percent","2018-2022 Persons Less than High School Graduates in Poverty, Percent","2018-2022 Persons with Bachelor's Degree or Higher in Poverty, Percent","2018-2022 Families Below Poverty Level, Percent","2018-2022 Families Below Poverty Level with a White Householder, Percent","2018-2022 Families Below Poverty Level with a Black Householder, Percent","2018-2022 Families Below Poverty Level with a Hispanic Householder, Percent","2018-2022 Families Below Poverty Level, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with a White Householder, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with a Black Householder, Female Head of Household, No Husband Present, Percent","2018-2022 Poverty Level with an Hispanic Householder, Female Head of Household, No Husband Present, Percent"
"168","Rank: 1 = lowest (range, 1-159). When counties share the same rank, a range is shown. Because of rounded data, counties may have identical values shown, but different ranks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","Total for County Schools",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103452,0.870135112673046,0.916227405379725,0.796179895726746,0.946051073904955,0.905848910328194,0.852237479670707,0.847623042054492,0.500066879406875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","Source: Governor's Office of Student Achievement, Report Card. Downloadable data files.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","Notes: - Data not available or data tabulation not appropriate. The Governor's Office of Student Achievement does not report on fewer than 10 students.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","Clay County students attend high school in Randolph County.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","Sources: U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","U.S. Census Bureau, American Community Survey 5-Yr. Estimates, ""Median Income in the Past 12 Months,"" Table S1903.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","U.S. Census Bureau, American Community Survey 5-Yr. Estimates, ""Median Income in the Past 12 Months,"" Table B19001, Table B19001A (White), Table B19001B (Black or African-American), and Table B19001I (Hispanic or Latino),""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","Notes: Rank: 1 = highest (range 1-159). When counties share the same rank, a range is shown. Because of rounded data, counties may have identical values shown, but different ranks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","- Data not available or data tabulation not appropriate.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","U.S. Census Bureau, American Community Survey 5-Yr. Estimates, ""Poverty Status in the Last 12 Months,"" Table S1701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","U.S. Census Bureau, American Community Survey 5-Yr. Estimates, ""Poverty Status in the Last 12 Months of Families,"" Table S1702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","Notes: - Data not available or data tabulation not appropriate. Rank: 1 = lowest (range 1-159). When counties share the same rank, a range is shown. Because of rounded data, counties may have identical values shown, but different ranks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","The weighted average poverty threshold for a family household of four persons was $31,428 in 2023 (U.S. Census Bureau, ""Poverty Threshold"").",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
